id,userName,fullName,followedByYou,isVerified,profileUrl
3904650007,uw.tsu,UW Theatre Students Union,FALSE,FALSE,https://www.instagram.com/uw.tsu
46658417735,uwbioethics,UW Bioethics Society,FALSE,FALSE,https://www.instagram.com/uwbioethics
45458817153,uwcancerfoundation,UW Cancer Foundation,FALSE,FALSE,https://www.instagram.com/uwcancerfoundation
48797962461,itshera.co,hera.co,FALSE,FALSE,https://www.instagram.com/itshera.co
21412746207,uw_predental,UWaterloo Pre Dental Club 🦷,FALSE,FALSE,https://www.instagram.com/uw_predental
41170539026,uwlvig,Low Vision Interest Group - UW,FALSE,FALSE,https://www.instagram.com/uwlvig
24132288400,uwempowercycle,UW Empower Cycle,FALSE,FALSE,https://www.instagram.com/uwempowercycle
43025362052,uwsportsvision,Sports Vision,FALSE,FALSE,https://www.instagram.com/uwsportsvision
49512379257,uwkpopclub,UW Kpop Club ✨,FALSE,FALSE,https://www.instagram.com/uwkpopclub
10492190131,cabsuw,CABS (Baha’i Club),FALSE,FALSE,https://www.instagram.com/cabsuw
49888223864,edge.uwaterloo,EDGE Waterloo,FALSE,FALSE,https://www.instagram.com/edge.uwaterloo
51845074181,waterlooblockchain,Waterloo Blockchain,FALSE,FALSE,https://www.instagram.com/waterlooblockchain
5557831727,gbdasoc,GBDA Society,FALSE,FALSE,https://www.instagram.com/gbdasoc
51729198892,uwscparthritissociety,UW SCP Arthritis Society,FALSE,FALSE,https://www.instagram.com/uwscparthritissociety
51772333166,street_interview_club,Street Interview Club Waterloo,FALSE,FALSE,https://www.instagram.com/street_interview_club
52945620947,uw.dhamaka,UW DHAMAKA,FALSE,FALSE,https://www.instagram.com/uw.dhamaka
52780406346,uwconcertbandclub,UW Concert Band Club,FALSE,FALSE,https://www.instagram.com/uwconcertbandclub
50599232865,uwphotographyclub,UW Photography Club,FALSE,FALSE,https://www.instagram.com/uwphotographyclub
53013552320,uw.farmsa,UW FARMSA,FALSE,FALSE,https://www.instagram.com/uw.farmsa
20721723781,kc_waterloo,Kingdom Come - UW/WLU,FALSE,FALSE,https://www.instagram.com/kc_waterloo
48860293382,uwaterloobhangra,University of Waterloo Bhangra,FALSE,FALSE,https://www.instagram.com/uwaterloobhangra
45389029440,so.gal.waterloo,UW SoGal,FALSE,FALSE,https://www.instagram.com/so.gal.waterloo
21711627329,tma.waterloo,TMA Waterloo,FALSE,FALSE,https://www.instagram.com/tma.waterloo
52997728358,uwatsfic,WatSFiC,FALSE,FALSE,https://www.instagram.com/uwatsfic
53836681199,uwssostewardship,UW Students Supporting Opioid Stewardship,FALSE,FALSE,https://www.instagram.com/uwssostewardship
53629816221,flock.stop,Flock Stop,FALSE,FALSE,https://www.instagram.com/flock.stop
53964031268,uw.hsc,UW Hindu Students Council,FALSE,FALSE,https://www.instagram.com/uw.hsc
53741859432,womeninprelawuw,Women in Pre Law UW 👩🏼‍⚖️,FALSE,FALSE,https://www.instagram.com/womeninprelawuw
51329858397,sfcwaterloo,Students for Canada,FALSE,FALSE,https://www.instagram.com/sfcwaterloo
54983747977,ostem_uwaterloo,oSTEM @ UWaterloo,FALSE,FALSE,https://www.instagram.com/ostem_uwaterloo
46194207617,uw.bei,UW Brain Exercise Initiative,FALSE,FALSE,https://www.instagram.com/uw.bei
55255408127,uwzoologyclub,UW Zoology Club,FALSE,FALSE,https://www.instagram.com/uwzoologyclub
55568104641,ctrla.uw,CTRL-A,FALSE,FALSE,https://www.instagram.com/ctrla.uw
53023271021,iicuwaterloo,Islamic Information Center UW (IICUW),FALSE,FALSE,https://www.instagram.com/iicuwaterloo
45770873770,uwclecwaterloo,UWCLEC,FALSE,FALSE,https://www.instagram.com/uwclecwaterloo
46109716712,uwtetris,UWaterloo Tetris Club,FALSE,FALSE,https://www.instagram.com/uwtetris
8614122388,waterloolaurierpa,WLPA - Waterloo Laurier Punjabi Association,FALSE,FALSE,https://www.instagram.com/waterloolaurierpa
55929334971,uwraisingtheroof,UW Raising the Roof,FALSE,FALSE,https://www.instagram.com/uwraisingtheroof
54113225750,uwmakeawishcanada,UW Supporting Make-A-Wish Canada,FALSE,FALSE,https://www.instagram.com/uwmakeawishcanada
55959920946,uwmccf,滑铁卢大学国语基督徒团契,FALSE,FALSE,https://www.instagram.com/uwmccf
53717861348,bigspoonlilspoon.uw,UW Big Spoon Lil’ Spoon,FALSE,FALSE,https://www.instagram.com/bigspoonlilspoon.uw
57455282238,uwchaiandverse,UWaterloo Chai and Verse,FALSE,FALSE,https://www.instagram.com/uwchaiandverse
13694867180,wusaclubs,WUSA Clubs,FALSE,FALSE,https://www.instagram.com/wusaclubs
546190704,uwentsoc,UW Entrepreneurship Society,FALSE,FALSE,https://www.instagram.com/uwentsoc
1565296896,_uwasa,UWASA,FALSE,FALSE,https://www.instagram.com/_uwasa
1696142098,uw.crafts4charity,Crafts 4 Charity,FALSE,FALSE,https://www.instagram.com/uw.crafts4charity
